T24964;2022-07-01;15:15:19
Tarefas Código do Atendimento;Data Inicio Execucao Atividade Gerada Pelo Sistema;Hora Inicio Execucao Atividade Gerada Pelo Sistema;Hora Fim Execucao Atividade Gerada Pelo Sistema;Execução de Atendimentos GPS Coletado;Execução de Atendimentos Latitude;Execução de Atendimentos Longitude;Cliente GPS Coletado;Entregador Nome;Seção Descrição;Codigo_de_registro;Disciplina;CONCESSIONARIA__TRECHO;Concessionaria;Trecho;PISTA;SENTIDO_;km_000000_ou_000000_ao_000000;LOCAL;Coordenada_;ELEMENTO;DESCREVA_O_ELEMENTO;OCORRENCIA;OUTRAS_OCORRENCIAS;OBSERVACAO;AUDIO;RETORNO_A_OCORRENCIA;MES;A_OCORRENCIA_FOI_ATENDIDA_;Imagem_1;Imagem_2;Imagem_3;Imagem_4;Imagem_5;Imagem_6;Imagem_7;Imagem_8;Imagem_9;Imagem_10;Imagem_11;Imagem_12;ESTADO_GERAL;TEMPO_DE_FILA_APROXIMADO;Deseja_caracterizar_esse_registro_como_uma_ocorrencia_relevante;NOME_DA_OBRA;PERCENTUAL_MENSAL_DE_EXECUCAO_FISICA_;PERCENTUAL_ACUMULADO_DE_EXECUCAO_FISICA_;CUMPRIMENTO_DO_PLANO_DE_TRABALHO_ACEITO_PELA_ANTT;ATENDIMENTO_AO_PROJETO_EXECUTIVO_ACEITO_PELA_ANTT;ATENDIMENTO_AO_PER;SINALIZACAO_DE_OBRA;ATRASOS;OBRA_CONCLUIDA;COMPRIMENTO_APROXIMADO_DA_FILA_m;COORDENADA_FINAL
311145564;2022-06-09;11:30:27;11:38:54;-7.42400000000000038 -55.2890000000000015;-7.42400000000000038;-55.2890000000000015;0 0;700 PA;REGISTRO;311145564;OPERAÇÃO;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;CRESCENTE;263+750;;-7.424,-55.289;ACIDENTE;;Tombamento|;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845596&token=09daf93396209f8e1604b25443cb9215;https://picviewer.umov.me/Pic/GetImage?id=402845597&token=7db88f7b7b1adb2d00020783cb587bb2;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-7.424,-55.289
313820560;2022-06-09;11:39:46;11:43:55;-7.42799999999999994 -55.2929999999999993;-7.42799999999999994;-55.2929999999999993;0 0;700 PA;REGISTRO;313363060;PAVIMENTAÇÃO;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;CRESCENTE;263+300ao262+750;Faixa 1;-7.428,-55.293;PISTA - PAVIMENTO FLEXÍVEL;;Panela \/ Buraco|;;. LOCAL: Faixa 1;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845600&token=9bab58ecf70b2bb9229d67364eaf06c3;https://picviewer.umov.me/Pic/GetImage?id=402845602&token=2542cf5f7552f2ffbebd7ffd7b6d8178;https://picviewer.umov.me/Pic/GetImage?id=402845603&token=e24f53b7a742afca419e1fbc9ac882bc;https://picviewer.umov.me/Pic/GetImage?id=402845605&token=70d996461d9efeda6cca3df6d188bd86;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-7.428,-55.293
313820562;2022-06-09;11:44:26;11:47:58;-7.44700000000000006 -55.2899999999999991;-7.44700000000000006;-55.2899999999999991;0 0;700 PA;REGISTRO;313363060;PAVIMENTAÇÃO;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;CRESCENTE;261+200ao261+100;Faixa 1;-7.447,-55.29;PISTA - PAVIMENTO FLEXÍVEL;;Panela \/ Buraco|Trinca tipo 'Couro de Jacaré', FC-3|;;. LOCAL: Faixa 1;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845606&token=0b0b22afe343b8e63771a1828690fb84;https://picviewer.umov.me/Pic/GetImage?id=402845607&token=a01541a0fac4ce53b959c5404ff8a1cf;https://picviewer.umov.me/Pic/GetImage?id=402845608&token=0e512ad68d885de41b1323aa8119635a;https://picviewer.umov.me/Pic/GetImage?id=402845611&token=373f2c859f5de549c02481c8a6d56c10;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-7.447,-55.29
313820563;2022-06-09;11:48:00;11:49:51;-7.45800000000000018 -55.2909999999999968;-7.45800000000000018;-55.2909999999999968;0 0;700 PA;REGISTRO;313363060;PAVIMENTAÇÃO;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;260+000;Faixa 1;-7.458,-55.291;PISTA - PAVIMENTO FLEXÍVEL;;Panela \/ Buraco|Trinca tipo 'Couro de Jacaré', FC-3|;;. LOCAL: Faixa 1;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845613&token=96e09e04a0d00cacbb74b7e631d1ef80;https://picviewer.umov.me/Pic/GetImage?id=402845614&token=2a6e06d976e2a7e1e1dceb9710a37de7;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-7.458,-55.291
313820564;2022-06-09;11:53:11;11:54:32;-7.47799999999999976 -55.2819999999999965;-7.47799999999999976;-55.2819999999999965;0 0;700 PA;REGISTRO;313363060;PAVIMENTAÇÃO;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;256+900;;-7.478,-55.282;ACOSTAMENTO;;Panela \/ Buraco|;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845615&token=c0bc4536f9fdb2fdca647c1de2f5c716;https://picviewer.umov.me/Pic/GetImage?id=402845616&token=4719ad5448630dd2827464128d4bff5e;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-7.48,-55.28
313820565;2022-06-09;11:54:41;11:57:39;-7.48099999999999987 -55.2779999999999987;-7.48099999999999987;-55.2779999999999987;0 0;700 PA;REGISTRO;313363060;PAVIMENTAÇÃO;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;CRESCENTE;256+300;Faixa 1;-7.481,-55.278;PISTA - PAVIMENTO FLEXÍVEL;;Áreas excessivamente remendadas|Escorregamento de massa asfáltica|;;Crescente e decrescente . LOCAL: Faixa 1;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845617&token=703350b9120043324063e3306fc1fb3b;https://picviewer.umov.me/Pic/GetImage?id=402845618&token=1c7dfe34349c1917ec3c525fe6c13231;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-7.481,-55.278
313820549;2022-06-09;12:00:26;12:07:22;-7.49699999999999989 -55.2610000000000028;-7.49699999999999989;-55.2610000000000028;0 0;700 PA;REGISTRO;313096564;OBRA;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;254+000ao252+650;;-7.497,-55.261;FRENTE DE RECUPERAÇÃO E MANUTENÇÃO;;;;Execução De fresagem e recomposição;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845620&token=294feb2f74b0f57dc4e37e253a08b5b8;https://picviewer.umov.me/Pic/GetImage?id=402845621&token=8eb32e23073735f62ebdbe22f2e2917d;https://picviewer.umov.me/Pic/GetImage?id=402845622&token=427a48734430aa2342733c8c1f37af71;https://picviewer.umov.me/Pic/GetImage?id=402845624&token=f878b21f8497d7ff3c842253949461bb;;;;;;;;;BOM;;NÃO;;;;;;;;;;;-7.506,-55.259
313820566;2022-06-09;12:12:04;12:15:37;-7.55299999999999994 -55.2530000000000001;-7.55299999999999994;-55.2530000000000001;0 0;700 PA;REGISTRO;313363060;PAVIMENTAÇÃO;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;252+650;Faixa 1;-7.553,-55.253;PISTA - PAVIMENTO FLEXÍVEL;;;;Trecho em que executaram remendos. LOCAL: Faixa 1;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845625&token=40afc7cbe5ba1aecc58d8b86814c3b04;https://picviewer.umov.me/Pic/GetImage?id=402845626&token=fb230716597a81063bc9bb390eeb2823;;;;;;;;;;;BOM;;NÃO;;;;;;;;;;;-7.554,-55.253
313820568;2022-06-09;12:15:47;12:28:53;-7.55900000000000016 -55.2509999999999977;-7.55900000000000016;-55.2509999999999977;0 0;700 PA;REGISTRO;313363060;PAVIMENTAÇÃO;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;246+400ao241+600;Faixa 1;-7.559,-55.251;PISTA - PAVIMENTO FLEXÍVEL;;Áreas excessivamente remendadas|Panela \/ Buraco|Trinca tipo 'Couro de Jacaré', FC-3|;;Crescente e decrescente. LOCAL: Faixa 1;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845630&token=f28e41e4e3e7ccb5818865880d4c90d4;https://picviewer.umov.me/Pic/GetImage?id=402845631&token=35834d8358025a97a55abd18c8e700b8;https://picviewer.umov.me/Pic/GetImage?id=402845633&token=93553656cdda343049e24f3304b76851;https://picviewer.umov.me/Pic/GetImage?id=402845635&token=7f94ef8f5e6a2986d89639061b5ccfba;https://picviewer.umov.me/Pic/GetImage?id=402845636&token=bbdd06fffe53f63751cfdda61ee87a32;https://picviewer.umov.me/Pic/GetImage?id=402845638&token=669af264c36e6699ef5ba57b8f312268;;;;;;;RUIM;;NÃO;;;;;;;;;;;-7.559,-55.251
313820569;2022-06-09;12:29:18;12:43:33;-7.60200000000000031 -55.2389999999999972;-7.60200000000000031;-55.2389999999999972;0 0;700 PA;REGISTRO;313363060;PAVIMENTAÇÃO;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;241+600ao000+000;Faixa 1;-7.602,-55.239;PISTA - PAVIMENTO FLEXÍVEL;;Desgaste|Desplacamento|Irregularidades no pavimento|Panela \/ Buraco|Trinca tipo 'Couro de Jacaré', FC-3|;;Trecho encontra-se desagregado apresentado a base. LOCAL: Faixa 1;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845639&token=30994769b290a013bb1751a914e570ed;https://picviewer.umov.me/Pic/GetImage?id=402845640&token=a65e146cdb4ac4d09e76e4eb562c4ed2;https://picviewer.umov.me/Pic/GetImage?id=402845641&token=015b1ece159c5cf6b71a7e7ca433833d;https://picviewer.umov.me/Pic/GetImage?id=402845642&token=86430835e9822ce66f9a2523ac91dfa4;https://picviewer.umov.me/Pic/GetImage?id=402845643&token=f353ea01b3e4c223b1338fdd14408411;https://picviewer.umov.me/Pic/GetImage?id=402845645&token=fe6555b80f287d4c14a35dbdd6e7febf;https://picviewer.umov.me/Pic/GetImage?id=402845646&token=1fd532c064d0c3874065544761b26585;https://picviewer.umov.me/Pic/GetImage?id=402845647&token=4d90d7d8c61b5d13ebacf95594bcfe1c;;;;;RUIM;;NÃO;;;;;;;;;;;-7.602,-55.24
313820553;2022-06-09;12:43:35;13:02:10;-7.62000000000000011 -55.2340000000000018;-7.62000000000000011;-55.2340000000000018;0 0;700 PA;REGISTRO;313363051;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;241+600;;-7.62,-55.234;VEGETAÇÃO - FAIXA DE DOMÍNIO;;Altura superior a 30 cm|Mato Alto|;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845648&token=5a6984473fc60c0f015b8d0ae866474e;https://picviewer.umov.me/Pic/GetImage?id=402845649&token=ea9e32fce3301adc99805721fb867ed1;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-7.657,-55.221
313820571;2022-06-09;13:02:13;13:04:12;-7.65700000000000003 -55.2209999999999965;-7.65700000000000003;-55.2209999999999965;0 0;700 PA;REGISTRO;313363051;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;239+900ao234+000;;-7.657,-55.221;VEGETAÇÃO - FAIXA DE DOMÍNIO;;;;Roçada efetuada;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845650&token=ee7109fb5c1068f76c85cbd4d9ee42c9;https://picviewer.umov.me/Pic/GetImage?id=402845651&token=e527634faf7c6fb11e8465c70472693d;;;;;;;;;;;BOM;;NÃO;;;;;;;;;;;-7.657,-55.221
313820572;2022-06-09;14:05:53;14:19:47;-7.69000000000000039 -55.2120000000000033;-7.69000000000000039;-55.2120000000000033;0 0;700 PA;REGISTRO;313363051;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;230+350ao226+300;;-7.69,-55.212;VEGETAÇÃO - FAIXA DE DOMÍNIO;;Altura superior a 30 cm|Mato Alto|;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845652&token=77bd8973bf45f03cb9ab759b2b10fd71;https://picviewer.umov.me/Pic/GetImage?id=402845653&token=1bc77a20e78f4dcc5ac31699308847ec;https://picviewer.umov.me/Pic/GetImage?id=402845655&token=82e5d85cc5c6ac0f8c197b3568ec27f9;https://picviewer.umov.me/Pic/GetImage?id=402845656&token=04f2fdca8045671da6e9cdf47901fde5;https://picviewer.umov.me/Pic/GetImage?id=402845657&token=0b4b5c8217ef7d84fc9f7d9b20bc9209;https://picviewer.umov.me/Pic/GetImage?id=402845658&token=8ba1e3f4b0c988c76728c57f639af90a;;;;;;;RUIM;;NÃO;;;;;;;;;;;-7.69,-55.212
313820570;2022-06-09;14:28:39;14:56:11;-7.77099999999999991 -55.1989999999999981;-7.77099999999999991;-55.1989999999999981;0 0;700 PA;REGISTRO;313363060;PAVIMENTAÇÃO;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;241+600ao197+200;Faixa 1;-7.771,-55.199;PISTA - PAVIMENTO FLEXÍVEL;;Afundamento local|Desgaste|Escorregamento de massa asfáltica|Trinca tipo 'Couro de Jacaré', FC-3|;;Crescente e decrescente, trecho extremamente crítico . LOCAL: Faixa 1;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845660&token=33aa9e12c0b788a8c66b517398d426ed;https://picviewer.umov.me/Pic/GetImage?id=402845661&token=9656555578f6221205b4f109addc84a4;https://picviewer.umov.me/Pic/GetImage?id=402845662&token=dda0a663003b7fb9fc09650be174092d;https://picviewer.umov.me/Pic/GetImage?id=402845663&token=f32984b829c0ef9b80a19175e3683cb8;https://picviewer.umov.me/Pic/GetImage?id=402845664&token=3897a16ad0fa30a96980a75a0fe93d48;https://picviewer.umov.me/Pic/GetImage?id=402845665&token=c654f84d97135fa6de1ad2a14a3a4a6e;https://picviewer.umov.me/Pic/GetImage?id=402845666&token=24ab0429abf569c80c325f4f514f400c;https://picviewer.umov.me/Pic/GetImage?id=402845667&token=d96b9f558dd910c3f898430990152d65;;;;;RUIM;;NÃO;;;;;;;;;;;-7.864,-55.179
313820573;2022-06-09;14:56:16;15:01:25;-7.88699999999999957 -55.1779999999999973;-7.88699999999999957;-55.1779999999999973;0 0;700 PA;REGISTRO;313363051;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;207+700;;-7.887,-55.178;VEGETAÇÃO - FAIXA DE DOMÍNIO;;Altura superior a 30 cm|Mato Alto|;;Executaram raspagem na lateral da pista, porém não atende o PER, pois a distância média da roçada efetuada equivale a 2 metros.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845668&token=eb4c4dea099c53c0d70e5dc4f2d6ee07;https://picviewer.umov.me/Pic/GetImage?id=402845670&token=c54f00cb99e75a75bdb872e2af60b916;https://picviewer.umov.me/Pic/GetImage?id=402845674&token=f80c360b6864d65db388cc6395bdcabf;https://picviewer.umov.me/Pic/GetImage?id=402845676&token=d728c3937adba7a2a7bcce409c633107;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-7.887,-55.178
313820575;2022-06-09;15:15:19;15:19:03;-7.94399999999999995 -55.1659999999999968;-7.94399999999999995;-55.1659999999999968;0 0;700 PA;REGISTRO;313363051;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;201+200;;-7.944,-55.166;VEGETAÇÃO - FAIXA DE DOMÍNIO;;Roçada\/capina deficitária|;;Roçada de 2 a 3 metros;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845679&token=5138183838bb90857a4390382d71e968;https://picviewer.umov.me/Pic/GetImage?id=402845685&token=4c6337f524a702bb3c105caa6d4ca122;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-7.944,-55.166
311145557;2022-06-09;15:21:22;15:25:03;-7.96900000000000031 -55.1629999999999967;-7.96900000000000031;-55.1629999999999967;0 0;700 PA;REGISTRO;311145557;DRENAGEM OAC;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;198+500;Lado direito;-7.969,-55.163;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação|Obstruído|;;Dispositivos de drenagem obstruídos em local que foram efetuado a roçada, pois a limpeza será feita feita posteriormente . LOCAL: Lado direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845686&token=db6839262613bf5a0ffd630ed2cac1e6;https://picviewer.umov.me/Pic/GetImage?id=402845688&token=14242c64713dc88bb1bfa1d28c056c10;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-7.969,-55.163
313820576;2022-06-09;15:25:05;15:33:47;-7.98800000000000043 -55.1640000000000015;-7.98800000000000043;-55.1640000000000015;0 0;700 PA;REGISTRO;313363051;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;190+400;;-7.988,-55.164;VEGETAÇÃO - FAIXA DE DOMÍNIO;;Altura superior a 30 cm|Mato Alto|;;Roçada não foi efetuada próximo ao EPS;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845689&token=1b42aeb8e5259924ac0b0e2c45cdae4d;https://picviewer.umov.me/Pic/GetImage?id=402845690&token=e23b29b996774a807d3f6978ce1c48a3;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-8.036,-55.149
313820567;2022-06-09;17:09:41;17:12:23;-8.72199999999999953 -54.9819999999999993;-8.72199999999999953;-54.9819999999999993;0 0;700 PA;REGISTRO;313096564;OBRA;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;CRESCENTE;106+750 ao 108+000;;-8.722,-54.982;FRENTE DE RECUPERAÇÃO E MANUTENÇÃO;;;;Reciclagem de acostamento;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845691&token=3098c90e58fbcb1f4855f05dec3b4201;https://picviewer.umov.me/Pic/GetImage?id=402845692&token=5db9f877bb9ca84f48cb74c473433fcf;;;;;;;;;;;BOM;;NÃO;;;;;;;;;;;-8.722,-54.982
313820574;2022-06-09;17:13:42;17:20:15;-8.72199999999999953 -54.9819999999999993;-8.72199999999999953;-54.9819999999999993;0 0;700 PA;REGISTRO;313363060;PAVIMENTAÇÃO;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;CRESCENTE;106+000 ao 106+700;;-8.722,-54.982;DEGRAU;;Desnível entre pistas|;Degrau onde foi executado a reciclagem e aplicação de capa;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845693&token=b484afc25d2426ca3902e4de579ac8ec;https://picviewer.umov.me/Pic/GetImage?id=402845694&token=9f337eec391f2e189c9c15e757f65c05;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-8.722,-54.982
313820580;2022-06-09;17:40:38;17:43:03;-8.99000000000000021 -54.9759999999999991;-8.99000000000000021;-54.9759999999999991;0 0;700 PA;REGISTRO;313363060;PAVIMENTAÇÃO;VIA BRASIL - BR-163/MT;VIA BRASIL;BR-163/MT;SIMPLES;DECRESCENTE;072+300;Faixa 1;-8.99,-54.976;PISTA - PAVIMENTO FLEXÍVEL;;;;. LOCAL: Faixa 1;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845695&token=3b47afe4cc6af04f1978aabcae128fe3;https://picviewer.umov.me/Pic/GetImage?id=402845696&token=51d5167e8c9a57955821011c8a04f25f;;;;;;;;;;;BOM;;NÃO;;;;;;;;;;;-8.99,-54.976
313820578;2022-06-09;17:44:38;17:46:52;-9.0259999999999998 -54.9609999999999985;-9.0259999999999998;-54.9609999999999985;0 0;700 PA;REGISTRO;313363051;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;067+900;;-9.026,-54.961;VEGETAÇÃO - FAIXA DE DOMÍNIO;;Árvores e\/ou arbustos representando perigo à segurança do tráfego|;;Necessário, poda e retirada de árvore da pista;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845698&token=3f937c63e945c7c4f5c207fe87998afd;https://picviewer.umov.me/Pic/GetImage?id=402845699&token=1779f7e42ee7febd388cb80955b2d65d;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-9.026,-54.961
313820582;2022-06-09;17:50:03;17:51:20;-9.05599999999999916 -54.9149999999999991;-9.05599999999999916;-54.9149999999999991;0 0;700 PA;REGISTRO;313363051;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;VIA BRASIL - BR-163/PA;VIA BRASIL;BR-163/PA;SIMPLES;DECRESCENTE;061+500;;-9.056,-54.915;VEGETAÇÃO - FAIXA DE DOMÍNIO;;Árvores e\/ou arbustos representando perigo à segurança do tráfego|;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845702&token=b60fa3d3dedb297b6795841d8a690e21;https://picviewer.umov.me/Pic/GetImage?id=402845704&token=1799da37e003272dd26a382dc18bc75f;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-9.056,-54.915
313820583;2022-06-10;09:25:37;09:28:46;-9.7970000000000006 -54.902000000000001;-9.7970000000000006;-54.902000000000001;0 0;700 PA;REGISTRO;313363051;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;VIA BRASIL - BR-163/MT;VIA BRASIL;BR-163/MT;SIMPLES;DECRESCENTE;1085+900;;-9.797,-54.902;VEGETAÇÃO - FAIXA DE DOMÍNIO;;;;Roçada efetuada apenas nos trechos em que não tem dispositivos de drenagem e EPS;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845705&token=d968275e1bee6f5e03aabf838417a462;https://picviewer.umov.me/Pic/GetImage?id=402845707&token=833e51bc8227ad9db81bea9441bcd3e8;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-9.797,-54.902
313820584;2022-06-10;09:43:04;09:46:09;-9.9870000000000001 -54.9069999999999965;-9.9870000000000001;-54.9069999999999965;0 0;700 PA;REGISTRO;313363051;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;VIA BRASIL - BR-163/MT;VIA BRASIL;BR-163/MT;SIMPLES;DECRESCENTE;1061+350;;-9.987,-54.907;VEGETAÇÃO - FAIXA DE DOMÍNIO;;Altura superior a 30 cm|Mato Alto|;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845708&token=99cd0cd70047491f184af488869e72b2;https://picviewer.umov.me/Pic/GetImage?id=402845709&token=b2c288c8fa95e80718454fd193035328;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-9.987,-54.907
313820579;2022-06-10;11:21:46;11:26:18;-10.7149999999999999 -55.125;-10.7149999999999999;-55.125;0 0;700 PA;REGISTRO;313096564;OBRA;VIA BRASIL - BR-163/MT;VIA BRASIL;BR-163/MT;SIMPLES;DECRESCENTE;972+300;;-10.715,-55.125;FRENTE DE RECUPERAÇÃO E MANUTENÇÃO;;;;Execução de PMQ no acostamento;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845710&token=2d66d39f99f82d631841ec55c178207f;https://picviewer.umov.me/Pic/GetImage?id=402845711&token=fc8c42a91e656bd71a777d1c035748d3;;;;;;;;;;;BOM;;NÃO;;;;;;;;;;;-10.714,-55.125
313820585;2022-06-10;11:29:38;11:35:39;-10.7390000000000008 -55.1430000000000007;-10.7390000000000008;-55.1430000000000007;0 0;700 PA;REGISTRO;313363051;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;VIA BRASIL - BR-163/MT;VIA BRASIL;BR-163/MT;SIMPLES;DECRESCENTE;968+600;;-10.739,-55.143;VEGETAÇÃO - FAIXA DE DOMÍNIO;;;;Execução De Roçada Mecanizada;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=402845712&token=4587619e234e81939fecf3da3d4028f7;https://picviewer.umov.me/Pic/GetImage?id=402845713&token=e41f9e9a49388bfce83a617cbd323faf;;;;;;;;;;;BOM;;NÃO;;;;;;;;;;;-10.739,-55.143
313005474;2022-06-13;16:05:25;16:18:15;-27.0061780999999996 -48.6239559999999997;-27.0061780999999996;-48.6239559999999997;0 0;500 - SC1;REGISTRO;313005474;OBRA;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;135+300;;-27.0061546,-48.6239968;OBRA;;;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=403460293&token=886f28dc207779ac42a96d514d383ea7;https://picviewer.umov.me/Pic/GetImage?id=403460399&token=53c2e55afc9b617e3204a16cafd05ec8;https://picviewer.umov.me/Pic/GetImage?id=403469511&token=4e2f7c9560223740df4b2d9cd12be74f;https://picviewer.umov.me/Pic/GetImage?id=403462165&token=edf069eed2abeaf3fe6007d6662d473d;https://picviewer.umov.me/Pic/GetImage?id=403462450&token=4ef78759cd78485e001e5eeab41b0564;https://picviewer.umov.me/Pic/GetImage?id=403463934&token=68aca259b3fd9d73024a076e9de00fb7;https://picviewer.umov.me/Pic/GetImage?id=403464100&token=ccbddace83749eeb60a3b474e9a31fb6;https://picviewer.umov.me/Pic/GetImage?id=403464342&token=2990b06675389be79b542dd78576b2bc;https://picviewer.umov.me/Pic/GetImage?id=403464440&token=365727ecc02533102ad9d65ae3b477ca;https://picviewer.umov.me/Pic/GetImage?id=403464520&token=75006d0c2353bab37b2eb862efe6c555;https://picviewer.umov.me/Pic/GetImage?id=403464552&token=988064adb44b706cb870865cb2cda7a2;https://picviewer.umov.me/Pic/GetImage?id=403464619&token=25105a6173143a32af2e74f42b2ad179;BOM;;NÃO;ponte;;;SIM;SIM;SIM;NÃO;NÃO;SIM;;
313245028;2022-06-13;16:41:46;16:47:13;-31.7191029499999999 -52.3789568500000016;-31.7191029499999999;-52.3789568500000016;0 0;500 - RS2;REGISTRO;313245028;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;ECOSUL - BR-116  _  Camaquã - Pelotas;ECOSUL;BR-116  _  Camaquã - Pelotas;DUPLA;DECRESCENTE;522+700;;-31.71910295,-52.37895685;FAIXA DE DOMÍNIO;;Sujeira|;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=403459728&token=27a4f7044c3a6808df445407023ca153;;;;;;;;;;;;REGULAR;;NÃO;;;;;;;;;;;-31.71934117,-52.37923993
